HIP, HD, RAdeg, DEdeg, RAhms, DEdms, Plx(mas), e_Plx(mas), distance_Plx(pc), Vmag, MV, MV_error, VTmag, MVt, MVt_error, B_menos_V(mag), BT_menos_VT(mag)
32769,"48948",102.48636188,60.33454634,6,60,60.96,1.3,16.4042,8.59,7.515224791657721,0.04631466830113151,8.73,7.655224791657721,0.04631466830113151,1.209,1.384
71908,"128898",220.62785433,-64.97456957,14,-64,60.97,0.58,16.4015,3.18,2.1055809751096,0.020657569147545463,3.211,2.1365809751096005,0.020657569147545463,0.256,0.291
43948,\N,134.26961503,11.6477564,8,11,60.99,3.45,16.3961,10.6,9.526293166788506,0.12296418548218213,11.401,10.327293166788506,0.12296418548218302,1.511,1.083
67308,"120036",206.92542634,-32.42997584,13,-32,61.07,2.93,16.3747,8.13,7.0591395999793285,0.10426236637369568,8.297,7.226139599979328,0.10426236637369568,1.322,1.632
81018,\N,248.19020337,12.61310688,16,12,61.08,5.13,16.372,12.13,11.059495141921918,0.18280874254237123,\N,\N,\N,1.47,\N
52341,\N,160.46625943,-36.63353726,10,-36,61.18,3.85,16.3452,10.19,9.123047363243298,0.1368295305830589,10.315,9.248047363243298,0.1368295305830589,1.46,1.507
4927,\N,15.80724267,20.09773584,1,20,61.23,5.26,16.3319,11.36,10.294821297178665,0.18700256511165136,\N,\N,\N,1.59,\N
7765,"10182",24.98327133,15.25944524,1,15,61.3,36.67,16.3132,8.68,7.617302372592076,1.4990717405244602,9.124,8.061302372592078,1.4990717405244602,\N,1.384
52296,\N,160.28835164,-36.89496769,10,-36,61.3,2.42,16.3132,9.97,8.907302372592078,0.08576991449912796,10.155,9.092302372592076,0.08576991449912796,1.464,1.758
65520,\N,201.45477509,-28.37373355,13,-28,61.5,2.29,16.2602,11.04,9.984375578877085,0.08089385267115023,\N,\N,\N,1.522,\N
112447,"215648",341.67267295,12.17408381,22,12,61.54,0.77,16.2496,4.2,3.145787459557198,0.027171287268612954,4.265,3.2107874595571992,0.027171287268612954,0.502,0.535
105932,\N,321.8201662,-6.84330192,21,-6,61.57,2.61,16.2417,11.09,10.03684576795741,0.09210559477122526,\N,\N,\N,1.5,\N
108405,\N,329.42181611,-51.00525542,21,-51,61.63,2.67,16.2259,10.36,9.308960838653377,0.09413374518306661,10.687,9.635960838653377,0.09413374518306838,1.51,1.931
85647,\N,262.54769926,-51.63652531,17,-51,61.98,1.81,16.1342,9.58,8.541257859516321,0.0634314766470121,9.702,8.663257859516321,0.0634314766470121,1.46,1.706
107705,\N,327.27196165,-72.10178403,21,-72,62,2.43,16.129,9.53,8.49195844749127,0.08515132811875414,9.883,8.844958447491269,0.08515132811875326,1.42,1.505
55605,\N,170.8738494,7.02520409,11,7,62.03,26.14,16.1212,10.37,9.333008905824833,0.9758684561475883,10.405,9.368008905824833,0.9758684561475883,1.24,1.349
65143,\N,200.24044732,34.27966699,13,34,62.13,1.76,16.0953,10.62,9.586506768065576,0.061529280696666966,10.862,9.828506768065576,0.061529280696666966,1.512,1.439
110526,\N,335.87051591,32.45993621,22,32,62.18,10.01,16.0823,10.7,9.668253588535865,0.35264051272741526,\N,\N,\N,1.57,\N
110400,\N,335.42922717,-65.52618602,22,-65,62.4,3.67,16.0256,12.11,11.08592294841212,0.12786076491340204,\N,\N,\N,1.653,\N
3588,"4378",11.45019784,-41.90900883,0,-41,62.41,1.6,16.0231,7.89,6.866270912904415,0.05568205945779825,7.971,6.947270912904415,0.05568205945779825,1.251,1.439
80093,\N,245.21979056,40.96117561,16,40,62.86,0.9,15.9084,8.99,7.981871883407806,0.0310922482522189,9.133,8.124871883407806,0.03109224825221979,1.286,1.51
169,"224953",0.53502093,-68.28020594,0,-68,63.03,1.98,15.8655,9.24,8.237736535628077,0.06823624439644771,9.295,8.292736535628077,0.06823624439644771,1.39,1.506
8709,\N,28.01232553,47.00155059,1,47,63.08,3.79,15.8529,12.44,11.439458423284329,0.13062468213734135,\N,\N,\N,0.17,\N
98906,\N,301.26398477,54.43642895,20,54,63.23,6.44,15.8153,11.98,10.984615909066092,0.22193485462777485,\N,\N,\N,1.524,\N
36850,"60179",113.65001898,31.88863645,7,31,63.27,1.23,15.8053,1.58,0.5859891722957453,0.04221981373425088,\N,\N,\N,0.034,\N
70536,\N,216.44227875,23.62319461,14,23,63.35,1.81,15.7853,9.98,8.988733096097302,0.06205895931257999,10.169,9.177733096097302,0.06205895931257999,1.452,1.794
94739,"179930",289.17808751,-45.88834168,19,-45,63.43,2.16,15.7654,9.38,8.39147355698732,0.07397437642520188,9.553,8.56447355698732,0.07397437642520366,1.432,1.522
63833,"113538",196.24261916,-52.44099,13,-52,63.66,1.34,15.7085,9.05,8.069333171424923,0.04571477994586903,9.529,8.548333171424922,0.04571477994586903,1.362,1.785
48477,\N,148.29933992,-3.68899298,9,-3,63.81,1.84,15.6715,10.53,9.554443723111957,0.06263308568954873,\N,\N,\N,1.503,\N
114233,\N,347.02781318,3.32836789,23,3,63.85,2.04,15.6617,10.9,9.92580450799717,0.06940190988927775,\N,\N,\N,1.49,\N
66765,"118972",205.26677306,-34.46375217,13,-34,64.08,0.81,15.6055,6.92,5.9536125153809065,0.027449849249012725,7.018,6.051612515380907,0.027449849249012725,0.855,0.978
77349,\N,236.85350085,-10.89563601,15,-10,64.16,2.49,15.586,11.27,10.306321776380535,0.08431551330893328,\N,\N,\N,1.565,\N
36349,\N,112.21441365,-30.24649813,7,-30,64.24,2.68,15.5666,9.96,8.999027661353123,0.09064330282728861,10.321,9.360027661353122,0.09064330282728861,1.442,1.559
2941,"3443",9.33244613,-24.76722545,0,-24,64.38,1.4,15.5328,5.57,4.6137548617479744,0.04722803211527671,5.677,4.720754861747974,0.04722803211527671,0.715,0.812
42762,\N,130.71706848,9.5545968,8,9,64.56,3.92,15.4895,11.83,10.879817608570068,0.13201139761274927,\N,\N,\N,1.55,\N
91128,\N,278.82505166,45.74315534,18,45,64.61,1.03,15.4775,9.84,8.891498705200844,0.03462012200575426,10.074,9.125498705200844,0.03462012200575426,1.415,1.373
71284,"128167",218.66954381,29.74480735,14,29,64.66,0.72,15.4655,4.47,3.5231785013776884,0.024180710771702252,4.513,3.5661785013776877,0.024180710771702252,0.364,0.388
69578,\N,213.62812474,-61.79940836,14,-61,64.68,46.97,15.4607,12.1,11.15385005617182,1.999100415543455,\N,\N,\N,\N,\N
14669,\N,47.37980007,45.73367767,3,45,64.83,4.26,15.425,10.11,9.16888010801452,0.14289404755147928,10.258,9.31688010801452,0.14289404755147928,1.473,1.508
32560,\N,101.90899326,37.51813267,6,37,64.91,3.37,15.4059,12.06,11.121558045655618,0.11284005132814023,11.717,10.778558045655618,0.11284005132814023,-0.098,0.144
34104,\N,106.07408227,-10.50682727,7,-10,64.96,2.74,15.3941,10.95,10.013230081165595,0.0916466547811492,\N,\N,\N,1.535,\N
95501,"182640",291.37396941,3.11457923,19,3,65.05,0.81,15.3728,3.36,2.426236504488025,0.027040485263161607,3.405,2.471236504488025,0.027040485263161607,0.319,0.347
99438,\N,302.73782769,-30.21790202,20,-30,65.06,3.85,15.3704,12.18,11.246570294729175,0.12864967603875233,\N,\N,\N,0.07,\N
56662,\N,174.2716818,29.79955309,11,29,65.28,3.61,15.3186,12.49,11.563900728729022,0.12020559081460735,\N,\N,\N,-0.072,\N
4022,"4967",12.89013153,-22.90939545,0,-22,65.81,1.44,15.1953,8.95,8.041459453999979,0.04752194886369088,9.149,8.240459453999978,0.04752194886369043,1.29,1.503
31634,\N,99.29616953,-50.03829704,6,-50,66.11,1.61,15.1263,9.61,8.711335785804822,0.052893087004075134,9.855,8.956335785804823,0.052893087004075134,1.456,1.644
108159,\N,328.6899285,-46.99184596,21,-46,66.12,3.51,15.124,11.99,11.091664224497048,0.11538172847615868,\N,\N,\N,1.56,\N
103655,\N,315.02032565,40.07087912,21,40,66.21,2.54,15.1035,10.12,9.224617939406588,0.08334463159614636,10.558,9.662617939406587,0.08334463159614636,1.52,1.807
114361,"218511",347.422669,-67.7323013,23,-67,66.36,0.95,15.0693,8.29,7.399531886761615,0.03108860356195109,8.447,7.556531886761615,0.03108860356195109,1.201,1.435
62145,"110833",191.06209348,51.75974874,12,51,66.4,0.78,15.0602,7.01,6.120840396840088,0.025509433639041568,7.122,6.232840396840088,0.025509433639041568,0.936,1.097
5247,\N,16.77560068,63.94055066,1,63,66.46,1.27,15.0466,9,8.112801684713462,0.04150023641543488,9.195,8.307801684713462,0.04150023641543488,1.289,1.573
93017,"176051",284.25612303,32.90162351,18,32,66.76,0.54,14.979,5.2,4.322581640036045,0.017564719519818084,5.294,4.416581640036046,0.017564719519818084,0.594,0.648
19394,\N,62.3110205,-53.37511256,4,-53,66.82,2.01,14.9656,11.79,10.914532356510563,0.06533937025145597,\N,\N,\N,1.48,\N
28442,"40887",90.08251352,-31.03118047,6,-31,66.82,24.41,14.9656,7.85,6.974532356510562,0.8316735060102118,8.671,7.795532356510562,0.8316735060102118,1.137,1.07
105199,"203280",319.64408982,62.58545529,21,62,66.84,0.49,14.9611,2.45,1.5751822061067688,0.01591921816872688,2.492,1.6171822061067687,0.01591921816872688,0.257,0.27
25647,"36705",82.18659539,-65.44893735,5,-65,66.92,0.54,14.9432,6.88,6.007779661451785,0.017522721951493736,7.016,6.143779661451784,0.017522721951493736,0.83,0.945
84521,\N,259.1714384,8.0585547,17,8,66.92,2.86,14.9432,11.49,10.617779661451783,0.09286007696072218,\N,\N,\N,1.517,\N
49189,\N,150.59293613,48.0923859,10,48,67.14,1.66,14.8943,10.03,9.164906684559968,0.05369941873901851,10.201,9.33590668455997,0.05369941873901851,1.359,1.509
37288,\N,114.84635403,2.18426228,7,2,67.27,1.51,14.8655,9.66,8.799107138414012,0.04875091738500181,9.792,8.93110713841401,0.04875091738500181,1.379,1.669
104092,"200779",316.33208234,7.07066797,21,7,67.38,1.35,14.8412,8.27,7.412655033225507,0.043512616590124065,8.439,7.581655033225507,0.043512616590124065,1.119,1.448
111766,\N,339.61911518,-65.37811571,22,-65,67.44,6.47,14.828,11.5,10.644587808083429,0.20896751814154158,\N,\N,\N,1.593,\N
116003,\N,352.55517617,-20.39046404,23,-20,67.57,7.83,14.7995,11.09,10.238769594624877,0.2527653190041619,\N,\N,\N,1.5,\N
101516,"340611",308.59226795,25.06518962,20,25,67.65,2.32,14.782,11.53,10.68133900466821,0.074498039305821,11.423,10.574339004668207,0.074498039305821,-0.097,0.103
14445,"19305",46.61045758,1.96742325,3,1,67.69,1.78,14.7732,9.07,8.222622570486294,0.057114968085455686,9.262,8.414622570486294,0.057114968085455686,1.358,1.539
35296,"57095",109.37323947,-46.98066437,7,-46,67.69,0.86,14.7732,6.7,5.852622570486292,0.027589995004595913,7.437,6.589622570486292,0.027589995004595913,0.975,\N
102485,"197692",311.52402547,-25.27051682,20,-25,68.16,0.91,14.6714,4.13,3.29764790879322,0.028992918329253214,4.194,3.36164790879322,0.028992918329253214,0.426,0.462
30630,"45088",96.54301206,18.75730314,6,18,68.2,1.1,14.6628,6.78,5.948921873282394,0.035026786107036134,6.912,6.080921873282396,0.035026786107036134,0.938,1.112
101997,"196761",310.04765218,-23.77498736,20,-23,68.28,0.82,14.6456,6.36,5.5314675622134795,0.026079276302539256,6.437,5.608467562213479,0.026079276302539256,0.719,0.828
44127,"76644",134.80349479,48.04234956,8,48,68.32,0.79,14.637,3.12,2.292739288404743,0.025110358121966048,3.159,2.3317392884047443,0.025110358121966048,0.223,0.234
52190,\N,159.93420037,-37.92011347,10,-37,68.38,3.76,14.6242,11.02,10.19464548230288,0.11952296075179802,\N,\N,\N,1.529,\N
82926,\N,254.20216085,-39.09365955,16,-39,68.71,5.02,14.5539,11.18,10.365099742704542,0.15893246254359283,\N,\N,\N,1.51,\N
66675,"118926",205.03065332,-4.18727591,13,-4,68.8,1.43,14.5349,9.61,8.797942191177556,0.04514030265902136,9.766,8.953942191177557,0.04514030265902136,1.376,1.562
44722,\N,136.68970461,-8.80734614,9,-8,68.86,1.8,14.5222,9.5,8.689835091843275,0.056775210015064026,9.707,8.896835091843275,0.056775210015064026,1.418,1.806
102422,"198149",311.32195263,61.83679404,20,61,69.73,0.49,14.341,3.41,2.6270983260245924,0.015259414814940087,3.525,2.7420983260245926,0.015259414814940087,0.912,1.065
64241,"114378",197.49812263,17.52911621,13,17,69.81,27.58,14.3246,4.32,3.539588190031962,0.9072332110218957,\N,\N,\N,0.455,\N
86032,"159561",263.73335321,12.56057584,17,12,69.84,0.88,14.3184,2.08,1.3005211534875665,0.027362497970900623,2.106,1.3265211534875663,0.027362497970900623,0.155,0.209
36985,\N,114.02940164,-3.11016346,7,-3,69.85,1.53,14.3164,9.87,9.090832052251004,0.047571714846732505,10.024,9.244832052251004,0.047571714846732505,1.455,1.75
61901,"110315",190.27670276,15.37756957,12,15,69.94,1.1,14.298,7.91,7.13362813986613,0.034155227787554754,8.046,7.269628139866129,0.034155227787554754,1.109,1.298
65714,\N,202.08746,-2.35910065,13,-2,70.62,2.4,14.1603,11.23,10.474638566135393,0.07382528385582532,\N,\N,\N,1.539,\N
52600,\N,161.33964291,38.51140325,10,38,70.87,2.36,14.1103,9.16,8.412312163807584,0.07233766654366924,9.427,8.679312163807584,0.07233766654366924,1.416,1.695
10812,\N,34.78776199,-36.77942028,2,-36,71.56,2.99,13.9743,11.59,10.863351659476677,0.09078374580909632,\N,\N,\N,1.51,\N
42220,\N,129.11275725,67.29495249,8,67,71.96,1.26,13.8966,9.28,8.565455773367567,0.03802577687153175,9.467,8.752455773367569,0.03802577687153175,1.417,1.686
109638,\N,333.14950918,8.55485737,22,8,71.97,4.34,13.8947,11.99,11.275757513437465,0.13110516532277128,\N,\N,\N,1.553,\N
52596,\N,161.31963968,-30.80692469,10,-30,72.19,2.45,13.8523,11.22,10.512385209066704,0.07372421924621442,\N,\N,\N,1.503,\N
116727,"222404",354.83742516,77.63196681,23,77,72.5,0.52,13.7931,3.21,2.51169003285497,0.015574965742040092,3.334,2.635690032854969,0.015574965742040092,1.031,1.215
66077,\N,203.1851521,16.81138664,13,16,72.66,40.63,13.7627,11.38,10.686476967633478,1.3715865953315252,\N,\N,\N,1.54,\N
79537,"145417",243.45619759,-57.56708117,16,-57,72.75,0.82,13.7457,7.53,6.839164988289725,0.02447673935428263,\N,\N,\N,0.815,\N
98036,"188512",298.82819233,6.40793334,19,6,72.95,0.83,13.708,3.71,3.0251264811473533,0.024707332101050472,3.814,3.1291264811473525,0.024707332101050472,0.855,0.984
27188,\N,86.44959614,62.23868581,5,62,73.04,1.11,13.6911,9.02,8.337803822631212,0.033002737659037606,9.209,8.526803822631212,0.033002737659037606,1.379,1.658
103441,\N,314.35362622,22.36324373,20,22,73.24,3.24,13.6537,11.98,11.303741678148295,0.09612459813446694,\N,\N,\N,1.533,\N
67422,"120476",207.2678146,26.98012928,13,26,73.25,1.33,13.6519,7.05,6.374038145130737,0.03943175075029037,7.357,6.681038145130736,0.03943175075029037,1.11,1.31
60910,\N,187.24149764,8.42614568,12,8,73.77,3.67,13.5556,11.99,11.329398917291897,0.10811831583419718,\N,\N,\N,1.668,\N
46853,"82328",143.21802191,51.67860208,9,51,74.15,0.74,13.4862,3.17,2.520555776822005,0.02167151628762598,3.232,2.582555776822004,0.02167151628762598,0.475,0.516
15220,\N,49.05558125,58.1681699,3,58,74.29,6.3,13.4608,10.53,9.88465179174348,0.184590286495105,\N,\N,\N,1.43,\N
107711,\N,327.29637525,-41.55787029,21,-41,74.42,41.23,13.4372,11.52,10.878448328427577,1.355345961745086,\N,\N,\N,1.57,\N
8070,"10436",25.92186046,63.82481469,1,63,74.45,1.11,13.4318,8.42,7.7793235104409755,0.032377609063029666,8.556,7.915323510440975,0.032377609063029666,1.202,1.434
61094,\N,187.81741889,8.81187017,12,8,74.58,1.48,13.4084,9.74,9.103111895126442,0.04309736029425881,9.885,9.248111895126442,0.04309736029425881,1.441,1.722
110443,"211970",335.56829764,-54.56118326,22,-54,74.75,1.32,13.3779,8.98,8.348055984982338,0.03834972011801163,9.161,8.529055984982335,0.03834972011801163,1.329,1.651
16711,"22496",53.752434,-48.41988884,3,-48,74.86,0.83,13.3583,8.57,7.941249113892017,0.024076889637588472,8.735,8.106249113892016,0.024076889637588472,1.31,1.614
97292,"331161",296.59837325,32.01800544,19,32,74.9,2.93,13.3511,9.74,9.112409088497333,0.08498881940319514,10.27,9.642409088497331,0.08498881940319425,1.517,1.681
42748,\N,130.68501499,9.55823981,8,9,74.95,13.82,13.3422,9.62,8.993858185921491,0.40502956022628833,9.785,9.158858185921492,0.40502956022628833,1.4,1.661
65011,\N,199.88881477,35.11204745,13,35,75.96,3.31,13.1648,9.48,8.882924780324899,0.09468309889839688,9.694,9.096924780324901,0.09468309889839777,1.47,1.765
55454,"98712",170.36063915,-20.45350329,11,-20,76,1.7,13.1579,8.57,7.974067961403957,0.04858051260084739,8.897,8.301067961403957,0.048580512600846504,1.34,1.608
106811,\N,324.50030674,27.72392564,21,27,76.07,2.53,13.1458,9.83,9.236067081275097,0.07224730126641088,10.083,9.489067081275097,0.07224730126641088,1.495,1.693
67593,\N,207.75601036,23.76362602,13,23,76.2,107.46,13.1234,13.31,12.719774856698002,\N,\N,\N,\N,\N,\N
4569,\N,14.61282693,-27.85630511,0,-27,76.32,2.88,13.1027,11.77,11.183191808480192,0.0819812834907685,\N,\N,\N,1.558,\N
76832,\N,235.31124781,75.99463559,15,75,76.57,2.27,13.0599,12.22,11.640293235469692,0.06439450461707441,\N,\N,\N,1.65,\N
60444,\N,185.88679784,67.18861012,12,67,77.01,5.72,12.9853,11.19,10.62273561695553,0.16158602403596234,\N,\N,\N,\N,\N
91438,"172051",279.72269706,-21.05150199,18,-21,77.02,0.85,12.9836,5.85,5.283017571433561,0.023965547756908734,5.933,5.366017571433561,0.023965547756908734,0.673,0.743
25623,"36003",82.10948129,-3.4976178,5,-3,77.03,0.91,12.982,7.65,7.0832994893060155,0.025654054604221876,7.79,7.223299489306014,0.025654054604221876,1.113,1.407
24608,"34029",79.17206517,45.99902927,5,45,77.29,0.89,12.9383,0.08,-0.479383463510457,0.025005768801346306,\N,\N,\N,0.795,\N
55691,"99279",171.17060162,-61.64775569,11,-61,77.58,1.82,12.8899,7.22,6.66874887632019,0.05095134107969779,8.76,8.20874887632019,0.05095134107969734,1.271,1.65
95326,\N,290.91222473,-39.18916047,19,-39,77.71,57.93,12.8684,12.39,11.842384544800854,2.09040373461222,\N,\N,\N,\N,\N
27887,"40307",88.51792247,-60.02332467,5,-60,77.95,0.53,12.8287,7.17,6.629080597624303,0.014764568472388717,7.268,6.727080597624304,0.014764568472388717,0.935,1.094
80300,\N,245.89074946,-39.22948995,16,-39,78.04,2.4,12.8139,11.01,10.471586303612405,0.0668013543792556,10.974,10.435586303612403,0.0668013543792556,-0.165,-0.236
41824,\N,127.9071697,19.39451047,8,19,78.05,5.69,12.8123,11.9,11.36186453699218,0.1585859959185889,\N,\N,\N,1.85,\N
73695,"133640",225.94867417,47.65401409,15,47,78.39,1.03,12.7567,4.83,4.301303322234941,0.0285335541322973,4.918,4.38930332223494,0.0285335541322973,0.647,0.713
93069,"175224",284.37749732,-55.9908161,18,-55,79.14,3.01,12.6358,8.86,8.351980229650046,0.08262934494442309,9.043,8.534980229650046,0.08262934494442309,1.433,1.691
16134,"21531",51.96697135,-19.80522105,3,-19,79.26,2.25,12.6167,8.39,7.885270339990855,0.061659424366119264,\N,\N,\N,1.337,\N
56998,"101581",175.26253299,-44.40577927,11,-44,79.91,0.92,12.5141,7.77,7.283005653332657,0.025001162432050528,7.91,7.423005653332657,0.025001162432050528,1.064,1.229
171,"224930",0.54018776,27.08448905,0,27,80.63,3.03,12.4023,5.8,5.332483298996765,0.08164034746605742,\N,\N,\N,0.69,\N
10395,\N,33.47126642,-32.03994906,2,-32,80.79,2.81,12.3778,10.31,9.846788040655866,0.07555761646762349,10.61,10.146788040655863,0.07555761646762527,1.479,1.573
84790,\N,259.96871107,41.71582141,17,41,80.98,1.77,12.3487,11.37,10.911888862161975,0.04746997289482646,\N,\N,\N,1.56,\N
49969,\N,153.01828324,-2.68327061,10,-2,81.23,2.37,12.3107,10.64,10.188582266171725,0.06337376175453002,\N,\N,\N,1.566,\N
77952,"141891",238.78670013,-63.42974973,15,-63,81.24,0.62,12.3092,2.83,2.378849573663847,0.01657236623054592,2.869,2.4178495736638466,0.01657236623054592,0.315,0.336
22627,\N,73.02350646,6.47729317,4,6,82.52,3.99,12.1183,11.94,11.522796096505571,0.10507678641276463,\N,\N,\N,1.59,\N
3937,\N,12.63797991,24.81682158,0,24,83.2,9.08,12.0192,12.01,11.610616631453622,0.2379304380054883,\N,\N,\N,\N,\N
107556,"207098",326.75952199,-16.12656595,21,-16,84.58,0.88,11.8231,2.85,2.4863384040544085,0.022593576219793743,\N,\N,\N,0.18,\N
98681,\N,300.64939243,-50.04937722,20,-50,84.75,11.17,11.7994,9.92,9.5606985343756,0.2878734664892093,\N,\N,\N,\N,\N
21000,\N,67.55216585,5.29852669,4,5,84.76,4.74,11.798,9.83,9.470954740193786,0.12156122068233444,\N,\N,\N,0.6,\N
77257,"141004",236.61144121,7.35323973,15,7,85.08,0.8,11.7536,4.42,4.069137406153457,0.02041877207037146,4.485,4.134137406153457,0.02041877207037146,0.604,0.672
473,"38",1.41782275,45.81245496,0,45,85.1,2.74,11.7509,8.2,7.8496478004229395,0.06993997290005716,8.299,7.94864780042294,0.06993997290005716,1.41,1.655
47650,\N,145.72030897,70.04005591,9,70,86.69,2.24,11.5354,11.19,10.879845014757265,0.05612159602159039,\N,\N,\N,1.488,\N
23708,\N,76.44753216,-57.55412256,5,-57,86.76,0.89,11.526,8.98,8.671597716710778,0.0222761438277308,9.083,8.774597716710778,0.022276143827731687,1.386,1.644
36834,\N,113.61695099,62.94175585,7,62,87.01,2.17,11.4929,10.4,10.097845843279508,0.05416702042266053,10.473,10.170845843279508,0.05416702042266053,0.942,1.639
48659,\N,148.84970832,-27.26093136,9,-27,87.26,3.1,11.46,12.04,11.744076043254005,0.07717623859665412,\N,\N,\N,1.635,\N
63510,\N,195.19563143,12.37576387,13,12,87.5,1.51,11.4286,9.76,9.470040265111567,0.0374771302188357,9.948,9.658040265111566,0.0374771302188357,1.448,1.528
97241,\N,296.45614527,32.38665088,19,32,87.57,4.8,11.4194,10.61,10.321776748538383,0.11914497106003097,\N,\N,\N,\N,\N
36626,\N,112.99117733,36.21991515,7,36,87.61,3.87,11.4142,10.52,10.23276840167105,0.09598299844874791,10.672,10.384768401671051,0.09598299844874791,1.439,1.636
29052,\N,91.93273415,-25.74436845,6,-25,87.64,2.61,11.4103,11.87,11.58351184444334,0.06468757875286357,\N,\N,\N,1.6,\N
116745,"222237",354.90462518,-72.72036398,23,-72,87.72,0.64,11.3999,7.09,6.805493115027427,0.015843217075852234,7.204,6.919493115027428,0.015843217075852234,0.989,1.172
75187,\N,230.47033932,20.97744191,15,20,87.79,1.93,11.3908,10.66,10.377225245125153,0.04774595191877573,10.288,10.005225245125153,0.04774595191877573,2.1,1.475
26335,"245409",84.12913389,11.32800602,5,11,87.9,1.29,11.3766,8.78,8.49994437536886,0.03187031331054335,9.039,8.758944375368861,0.03187031331054335,1.415,1.694
67927,"121370",208.6713175,18.39858742,13,18,88.17,0.75,11.3417,2.68,2.4066042039613755,0.018471629683297852,2.748,2.474604203961376,0.018471629683297852,0.58,0.67
69673,"124897",213.91811403,19.18726997,14,19,88.85,0.74,11.2549,-0.05,-0.30671283929339754,0.018085838370894614,0.286,0.029287160706601867,0.018085838370894614,1.239,1.343
95071,\N,290.14566329,-7.6662911,19,-7,89.08,7.16,11.2259,12.28,12.028901041810006,0.17491417675008236,\N,\N,\N,0.07,\N
22738,\N,73.37945078,-55.86048727,4,-55,89.47,3.55,11.1769,10.73,10.488387186716503,0.08620516705004366,\N,\N,\N,1.58,\N
48331,"85512",147.77783557,-43.50163788,9,-43,89.67,0.82,11.152,7.67,7.433235848794717,0.01985789017964068,\N,\N,\N,1.156,\N
70975,\N,217.75585171,-12.29512776,14,-12,89.76,3.47,11.1408,11.92,11.685414219560434,0.08398803807919197,\N,\N,\N,1.591,\N
57632,"102647",177.26615977,14.57233687,11,14,90.16,0.89,11.0914,2.14,1.9150695151902513,0.02143603839269348,2.143,1.9180695151902514,0.02143603839269348,0.09,0.157
8768,"11507",28.20266288,-22.43485464,1,-22,90.17,1.37,11.0902,8.89,8.665310348375161,0.03299485578169836,9.073,8.848310348375161,0.03299485578169836,1.424,1.644
21556,\N,69.4250027,-11.03840438,4,-11,90.23,1.81,11.0828,10.34,10.1167547868383,0.04356524856687649,10.396,10.1727547868383,0.04356524856687649,1.505,1.954
57050,\N,175.43788953,42.7521914,11,42,90.66,3.03,11.0302,11.86,11.647078573613346,0.07260106814162182,\N,\N,\N,1.503,\N
82257,\N,252.10618044,59.05701864,16,59,91.13,2.33,10.9733,12.24,12.038306851367476,0.05553202727423301,\N,\N,\N,0.16,\N
10644,"13974",34.26007346,34.22482985,2,34,92.2,0.84,10.846,4.84,4.663654605268147,0.019784027046548136,4.938,4.761654605268148,0.019784027046548136,0.607,0.668
84123,\N,257.96906084,-1.85097191,17,-1,92.58,5.11,10.8015,11.45,11.28258588223396,0.11997745769451829,\N,\N,\N,1.6,\N
81693,"150680",250.32282132,31.60188695,16,31,92.63,0.6,10.7956,2.81,2.6437583202568895,0.01406565548571237,2.919,2.7527583202568895,0.01406565548571237,0.65,0.728
29316,\N,92.72819625,10.32031841,6,10,92.77,4.56,10.7793,10.41,10.247037782987364,0.10682225324384742,\N,\N,\N,1.45,\N
14101,\N,45.46502827,-16.59263281,3,-16,92.97,38.04,10.7562,10.4,10.241714154794728,0.9437371190491088,\N,\N,\N,\N,\N
86400,"160346",264.82092067,3.5554776,17,3,93.36,1.25,10.7112,6.53,6.3808042151865685,0.02907565044793614,6.628,6.478804215186569,0.02907565044793614,0.959,1.123
115332,\N,350.40740164,17.29374687,23,17,93.5,3.58,10.6952,11.7,11.554058054362589,0.0831836735872784,\N,\N,\N,1.524,\N
109119,\N,331.54925776,10.09132575,22,10,93.81,66.11,10.6598,10.2,10.061245679812977,1.9035575301140302,9.803,9.664245679812979,1.9035575301140302,0.668,0.728
33142,\N,103.51517922,60.87417353,6,60,94.02,2.18,10.636,11.01,10.87610123426117,0.050357992459787226,\N,\N,\N,1.552,\N
46706,\N,142.82916031,-13.48883369,9,-13,94.95,4.31,10.5319,10.06,9.947474845365184,0.09863593501490975,10.321,10.208474845365183,0.09863593501490975,1.545,1.929
65026,"115953",199.9399039,47.7780717,13,47,96.41,2.02,10.3724,8.48,8.400610414305552,0.045503747539870076,8.762,8.682610414305552,0.045503747539870076,1.469,1.746
37826,"62509",116.33068263,28.02631031,7,28,96.74,0.87,10.337,1.16,1.0880304152621827,0.01952896350356026,1.325,1.2530304152621827,0.01952896350356026,0.991,1.13
83043,\N,254.53718424,25.74539445,16,25,96.9,1.48,10.3199,9.7,9.631618885253827,0.033168515001013255,9.837,9.768618885253828,0.033168515001013255,1.522,1.767
102141,"196982",310.46238529,-32.43434165,20,-32,97.8,4.65,10.2249,10.27,10.221694273938008,0.10332275876238128,\N,\N,\N,1.55,\N
72896,\N,223.46626781,23.55551709,14,23,97.83,5.99,10.2218,11.53,11.4823602676281,0.13312287372233023,\N,\N,\N,\N,\N
62556,\N,192.26409622,66.11044073,12,66,98.14,1.67,10.1895,10.94,10.899230268224484,0.036954442660547926,\N,\N,\N,1.626,\N
50798,\N,155.5828114,-47.97281127,10,-47,98.17,79.48,10.1864,11.49,11.449893954972916,2.4448897761162858,\N,\N,\N,3.5,\N
