designation,ra,dec,parallax,parallax_error,pm,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper
Gaia DR3 4177731838628465408,271.2841138366001,-3.032798001841446,129.21844952774615,0.025568604,659.77606,569.7350500009994,-332.72570584176094,1.0240192,8.519395,9.602452,7.482928,3619.0828,3618.5862,3620.9648,4.7866,4.7862,4.7876,-0.1193,-0.1239,-0.1038,7.7298,7.7266,7.7333
Gaia DR3 4177911333902753280,272.2238175099148,-2.1159832414070445,54.373685701963346,0.02411056,201.50482,191.2786035174223,63.37733517469161,1.0386897,13.835416,15.870542,12.508484,2985.9705,2984.2153,2989.8071,5.0813,5.0659,5.0826,-0.1616,-0.1663,-0.1154,18.4108,18.3686,19.171
Gaia DR3 4258375617747092864,281.86295511751837,-3.641055455311226,70.13347528858606,0.025828546,305.0414,-132.28082733225213,-274.8673156517748,1.0086414,8.269603,9.028377,7.420927,3999.3354,3992.3992,4003.7686,4.5321,4.5207,4.5399,-0.5642,-0.609,-0.521,14.2699,14.2451,14.4488
Gaia DR3 4514347014282093312,287.45898037907256,17.66656000356141,97.24179738400261,0.044807963,768.2318,-640.5629974185198,-424.0980571474773,0.88257813,11.950281,13.774016,10.655545,,,,,,,,,,,,
Gaia DR3 6082806153754882304,203.80008015151577,-48.3574227511653,50.90819162067609,0.021274,365.28677,359.5845420503126,-64.29145815287954,1.2450727,10.4386635,11.482505,9.424253,3397.397,3395.605,3401.807,4.1123,4.1047,4.1319,-1.158,-1.167,-1.1312,19.676,19.6619,19.7022
Gaia DR3 6697578465310949376,302.8022690433109,-36.10821653736984,166.3272042796776,0.106505066,1642.15,458.88173849748836,-1576.7321098687532,0.94949293,5.033037,5.506255,4.404858,,,,,,,,,,,,
Gaia DR3 4293315765165489536,289.2373736967538,5.14437331543419,168.95370741857366,0.0668329,1491.5243,-598.7612674421905,-1366.0634969863777,1.2698908,14.3032875,17.74616,12.774753,,,,,,,,,,,,
Gaia DR3 4293318823182081408,289.2276515036191,5.162976302668586,169.06150528157374,0.023926072,1453.2277,-579.0805296593278,-1332.8677163542409,0.91293514,8.099911,9.355669,6.97715,3235.7446,3223.8472,3280.8955,4.1212,4.0836,4.2729,-0.7655,-0.7977,-0.5932,5.9095,5.886,5.9179
Gaia DR3 4105057482987021184,281.25349053436855,-14.15148223686185,55.200183039726944,0.042179037,98.2121,47.52812404349933,-85.94587167935717,1.1892325,12.202049,14.132739,10.883344,2986.928,2982.0044,2990.6704,4.5668,4.4725,4.5744,-0.0012,-0.0819,0.004,18.006,17.8864,19.565
Gaia DR3 4105057482994688384,281.25425628648765,-14.151981665763437,55.12533450691492,0.04432494,97.400505,33.47760268452353,-91.46643273042953,1.2037678,12.302555,14.211622,10.98134,,,,,,,,,,,,
Gaia DR3 1655482224982135040,255.43694774467042,74.19781368444308,63.532189943492725,0.01973944,260.67294,-254.84010695796562,54.835250961646054,1.581555,12.342951,13.917329,11.127348,3060.747,3027.1392,3174.1536,4.6196,4.4959,4.9186,-0.6195,-0.7577,-0.2567,15.7446,15.6634,15.8128
Gaia DR3 1656076893269778432,265.6823444683212,75.62282031158797,64.26359661346595,0.027844062,555.4322,513.7413802737317,211.12723116258366,1.4029596,12.837471,14.657911,11.560502,,,,,,,,,,,,
Gaia DR3 1650819612781643392,262.0450109199984,71.14096957434231,52.88296002872402,0.01685516,203.06973,-196.64739094564848,50.66674760122711,1.2655487,12.587955,14.039229,11.410094,3100.0505,3099.3188,3105.5115,4.5335,4.5309,4.5532,-0.8392,-0.8424,-0.8139,18.8998,18.8863,18.9333
Gaia DR3 1651235193817400448,264.0569565184588,71.87819071256602,52.49293888893743,0.01670021,98.66869,91.34675498085723,-37.299883643490034,1.0456651,8.170528,8.770429,7.4331746,4464.287,4463.1943,4465.253,4.5683,4.5667,4.5695,-0.0716,-0.0772,-0.0657,19.0508,19.0419,19.084
Gaia DR3 1648484868558988544,250.0827910688673,67.60294000951913,69.82066562861976,0.22995445,456.21027,-273.269969202781,365.3098970480621,9.794354,13.551671,15.950936,12.137138,,,,,,,,,,,,
Gaia DR3 1649407285800074240,254.51398745852754,70.44907155837407,54.13468568253727,0.12912416,344.51987,-139.86121980340084,-314.8535930260554,1.0907995,18.089035,21.22202,16.530249,,,,,,,,,,,,
Gaia DR3 1661568850770761600,209.3832813779638,61.49382239097013,99.3324946213853,0.019349445,218.59932,-31.69308288457748,216.28964345867445,0.9920542,6.169921,6.703825,5.483238,4671.7427,4663.745,4675.2983,4.5109,4.5054,4.5135,0.0742,0.025,0.0938,10.0646,10.0602,10.0679
Gaia DR3 1701585301586363904,219.30529832556257,75.61151710152384,56.113218146329146,0.016888926,214.1305,168.96915902747742,-131.5343650983738,1.2160472,11.655676,12.9267645,10.541378,3313.89,3278.2292,3394.593,4.5229,4.3623,4.9055,-0.9948,-1.2061,-0.4425,17.8268,17.7308,18.035
Gaia DR3 1701585301586364032,219.29141040307803,75.61518530322064,56.08076975205299,0.0153243225,219.26773,163.74380813252594,-145.82970115184025,1.0304208,11.152681,12.343276,10.070311,,,,,,,,,,,,
Gaia DR3 1701602958196086528,217.80244124264595,75.44491958012206,69.035076472839,0.021332094,201.27739,-198.5845841168756,-32.813914889614175,1.3174919,12.767264,14.441094,11.523407,,,,,,,,,,,,
Gaia DR3 1695191332232990720,226.70263614661923,70.46161913358111,193.9412326077981,0.6277344,1585.0024,-1194.1792240272916,1042.1942136101118,1.3111067,20.199528,21.771992,18.33195,,,,,,,,,,,,
Gaia DR3 4059203007725676416,259.99941790436384,-29.885319185877854,41.55287179457004,3.1251407,17.1382,-15.473756466013226,7.36754748421586,1.6166735,20.299034,,,,,,,,,,,,,,
Gaia DR3 907066684548911872,121.70088015375909,36.75903456662503,56.591731564927635,0.02815931,417.5133,-150.68246048087067,-389.3740454297956,1.3245599,11.738608,13.175976,10.56336,3193.5408,3191.6162,3199.033,4.3109,4.3083,4.3184,-1.0818,-1.0839,-1.0781,17.6569,17.614,17.7845
Gaia DR3 912087093295958144,132.2838763210011,39.605842131988005,60.83178967947565,0.032499343,510.7681,-386.5111747693362,-333.9059243659533,1.164867,13.998976,16.162424,12.650829,,,,,,,,,,,,
Gaia DR3 901941452829250560,121.85665818972717,32.21833678972116,52.74588305803876,0.0920678,450.9465,-372.94205744098406,-253.50930106766808,1.0924087,16.49856,19.623367,14.97408,,,,,,,,,,,,
Gaia DR3 968319107238317696,95.96333845639192,45.66666338604626,48.94863383479167,0.35464376,282.93378,-30.043643447533476,-281.33415758172214,2.1510653,14.050097,15.785964,12.416458,,,,,,,,,,,,
Gaia DR3 970354749937140736,90.62210758518228,49.86182103675996,104.95896402103264,0.034662623,852.6543,67.38199584113659,-849.9876420561495,1.278541,12.681532,14.749702,11.34499,,,,,,,,,,,,
Gaia DR3 3652796572020424448,215.3137711256868,-1.1249536299897054,74.77675675400957,0.033560157,648.8134,168.85804876309012,-626.4549387036527,1.5236543,11.819618,13.365087,10.60848,3037.695,3033.7803,3131.3035,4.4464,4.4249,4.7491,-0.772,-0.8009,-0.4137,13.371,13.31,13.4109
Gaia DR3 3652910371473481344,216.9820370876051,-0.3751301143973934,57.006734674447905,0.03169377,363.55136,-361.152087756778,41.69856951157166,1.5098342,12.458369,14.267123,11.172197,3061.0547,3058.0195,3062.8582,4.8092,4.7625,4.8149,-0.0049,-0.0656,-2.0E-4,17.5182,17.4173,17.9107
Gaia DR3 3652910405833716864,216.98338440234295,-0.3717579253833862,57.032992243049776,0.03195074,366.94675,-363.16524986896354,52.5444486213009,1.5238237,12.5022,14.325227,11.21503,3060.3489,3059.5056,3061.4512,4.8262,4.8052,4.8287,-0.0011,-0.0153,-0.0,17.4377,17.3834,17.7539
Gaia DR3 3639794778302745088,214.7908814924196,-7.30667887896665,57.04385335885026,0.026243335,1351.0828,-1118.0262558542368,-758.5788957011164,1.5673999,12.320013,13.685331,11.1700115,3153.8484,3139.7173,3277.198,4.6279,4.5744,4.9908,-0.7591,-0.832,-0.3388,17.5274,17.4477,17.5955
Gaia DR3 3640244581637740416,213.38046897372826,-6.958374858205661,54.58921154965102,0.018861247,175.76085,110.45426324857058,136.71770078470567,0.9863288,9.474192,10.37049,8.544319,3658.3228,3656.9492,3674.812,4.3149,4.3108,4.3603,-0.9989,-1.0043,-0.935,18.2982,18.282,18.3457
Gaia DR3 2091177593123254016,278.90744884954285,32.994787158699616,175.79296679952537,0.046801604,758.6323,-72.65040524928749,-755.1456226325628,1.0964748,14.850962,18.456402,13.305739,,,,,,,,,,,,
Gaia DR3 6791154257817212672,319.9371887356909,-26.354449441188184,54.02880462196225,0.29272464,685.9532,-589.252585597684,-351.15977676855374,7.805241,6.445514,6.7426,5.773308,,,,,,,,,,,,
Gaia DR3 6792436799475128960,310.464334034236,-32.437036784381455,100.79210677742213,0.072626956,484.79425,246.92898678851384,-417.19484095650307,2.331419,9.575837,11.215967,8.18499,,,,,,,,,,,,
Gaia DR3 6792436799477051904,310.4647312153549,-32.437514921328194,101.97239029860124,0.07701546,423.1,296.9075913988356,-301.4290811285728,2.2641666,9.605488,11.243916,8.117472,3111.949,3100.5305,3115.1794,4.318,4.2044,4.3605,-0.0626,-0.2,-0.0089,9.7599,9.6274,10.4699
Gaia DR3 6796392812250051712,306.9342721592136,-30.870163905697215,51.798854110220354,0.019205278,521.8226,-14.273038461906083,-521.6273045061087,0.83317596,6.44275,6.797461,5.913723,5472.4863,5469.0835,5493.1133,4.4222,4.4199,4.432,-0.4966,-0.5181,-0.4313,19.2758,19.1471,19.2923
Gaia DR3 6794047652729201024,311.2911826481039,-31.3425000799281,102.9431913175485,0.023112189,456.99756,281.31903452626165,-360.14771869635376,0.92735684,7.8434396,8.909956,6.7986317,,,,,,,,,,,,
Gaia DR3 6797171060323993728,305.1057046665205,-30.454499720553063,57.27289689365631,0.02108817,120.60204,-71.99896976151112,-96.75226994086086,1.0225455,13.596937,13.626402,13.528521,,,,,,,,,,,,
Gaia DR3 5661077924778519552,143.61785482348142,-26.72420885027511,69.8118232098534,0.026380658,294.56,293.70067431635033,-22.483274240721016,1.357554,12.54375,14.279578,11.278014,3003.524,3000.5063,3010.1912,4.6817,4.6177,4.6923,-0.5526,-0.5837,-0.5343,14.351,14.1956,15.333
Gaia DR3 5663558453071724288,145.55812521272944,-23.914401382944526,66.8827127039656,0.11231256,477.92163,-399.4967505319404,262.3193092074325,0.8518801,4.772147,5.053922,4.3531423,6030.947,6029.126,6032.947,4.1541,4.1505,4.1572,-0.4561,-0.471,-0.4406,14.9462,14.9205,14.9728
Gaia DR3 5661194090755452416,144.2411188258142,-26.16992209610879,55.35172364584934,0.7495128,24.754408,6.6081874284195985,-23.856081066891754,29.168858,12.259643,13.33095,10.526115,,,,,,,,,,,,
Gaia DR3 5661194163772723072,144.23206173989595,-26.161873103940355,54.17117767664629,0.078376815,45.610622,36.57115673629068,-27.255816360598853,0.90511775,16.554888,19.90028,15.028808,,,,,,,,,,,,
Gaia DR3 5425628298649940608,144.94009578928657,-41.065969983608085,104.0957433164141,0.017555553,636.67993,-527.1472498748954,357.0394241266624,1.0810505,9.631405,11.003457,8.471009,3193.7021,3192.9797,3197.7073,4.0045,4.0032,4.0117,-1.1669,-1.1684,-1.156,9.6173,9.603,9.668
Gaia DR3 6724002272369481216,270.7936768987523,-43.82897818509734,43.44756549243884,3.3524,27.08347,-24.23234496850537,12.095773180195103,1.3536452,20.575518,20.926937,19.566902,,,,,,,,,,,,
Gaia DR3 6724003200082572928,270.75858270443314,-43.80702431716825,45.42253910287732,3.0607288,25.997597,-20.746573740556855,15.666993501359006,1.5822197,20.64068,21.584898,19.311209,,,,,,,,,,,,
Gaia DR3 5590736084278574464,109.52970180819229,-35.03913110858024,57.00970887597532,0.056846656,166.47313,-166.35586984799826,6.247187373915499,1.6045442,14.50938,17.183641,13.079729,,,,,,,,,,,,
Gaia DR3 4295524821431807232,291.30336434653685,7.011040959824217,88.99709524609484,0.62734646,216.99619,42.87823148027395,212.7176522183686,1.2483594,19.926188,22.823715,18.310312,,,,,,,,,,,,
Gaia DR3 4240815184408080512,299.56408334184505,2.0340306294904877,64.1467249609067,0.02464852,887.32117,-337.70706347397083,-820.5441850398313,1.2140716,10.955686,12.224449,9.83745,3227.8335,3212.4749,3357.0852,4.315,4.2679,4.7084,-0.8462,-0.9016,-0.3989,15.5969,15.5273,15.6705
Gaia DR3 4187836934609063552,293.0348409413396,-11.332501117192315,56.58714297584129,0.02759174,236.68268,235.58985395837396,22.718025887414758,1.2583688,12.532383,14.16549,11.297579,3000.452,3000.0583,3003.9097,4.4234,4.4214,4.4345,-0.7423,-0.7471,-0.7148,17.6985,17.6627,17.8726
Gaia DR3 4187837450005193088,293.028997026989,-11.274860922608598,56.56573877095166,0.022708906,235.28888,234.5873561940905,18.155711205041225,1.048768,7.265495,7.736052,6.628432,4866.6045,4865.3677,4867.7563,4.5233,4.5225,4.5238,-0.2166,-0.2234,-0.2105,17.6727,17.6634,17.6892
Gaia DR3 4547881191164080768,256.0936943180071,16.927071284127244,60.73406391614424,0.030716173,1140.0281,133.49074056286065,-1132.1856410955631,1.8111546,11.236663,12.55043,10.103023,3170.8826,3167.1318,3219.2224,4.2536,4.2434,4.4155,-0.8962,-0.9082,-0.7402,16.5265,16.4245,16.6325
Gaia DR3 1990050457838764544,342.5853369006658,51.60640656763445,55.96787328147363,0.014869625,210.73106,-20.731070657795044,-209.70885237215063,1.1813504,13.335136,15.179415,12.051683,3061.1167,3060.9236,3061.288,5.0577,5.0575,5.0579,-0.1686,-0.1693,-0.1676,17.815,17.8084,17.8221
Gaia DR3 2052891361294411520,289.74443824673165,38.72151454983126,84.24434883357806,0.016932584,252.93523,25.20043736859222,-251.6767045698044,0.99149454,14.468728,14.70764,14.069847,,,,,,,,,,,,
Gaia DR3 2052469973468984192,293.41564074205075,39.52496479259567,57.57447740279424,0.067470476,477.6884,225.10098898176477,-421.32616620115186,4.742271,10.690557,11.939108,9.584441,,,,,,,,,,,,
Gaia DR3 512129087182637696,25.91570147910094,63.82080833636605,73.97694829807692,0.01831691,704.1914,-395.2102611682793,-582.8330852770017,0.95129997,7.9328227,8.622169,7.129455,,,,,,,,,,,,
Gaia DR3 512167948043650816,26.94267663257596,63.85140778824967,99.59015235307109,0.04383567,631.7435,581.6839683076576,-246.46226734889734,0.9826679,5.4103966,5.813004,4.8419757,5236.026,5234.666,5239.738,4.4771,4.4762,4.4799,-0.1934,-0.1997,-0.1691,10.0376,10.0288,10.0444
Gaia DR3 4116504399886241792,264.84928189317486,-23.452189183848812,53.57558065346062,0.02940517,455.5466,-453.4924908252745,-43.21180801787531,0.94459605,13.833522,15.7521105,12.5247345,,,,,,,,,,,,
Gaia DR3 4116553809180160384,265.25542452722044,-22.85442233771414,52.04859528216814,2.4236367,31.96329,-30.010523275993652,11.000922989143174,1.5628539,20.339483,,,,,,,,,,,,,,
Gaia DR3 4256279815465561728,277.1943513854022,-5.855864505372243,46.56518910163964,1.9293609,27.190762,-23.778659871160723,13.187603834054446,1.1473274,20.167147,21.233044,18.618889,,,,,,,,,,,,
Gaia DR3 2090085056523454464,280.4944113394081,31.830526444225434,92.61274331836513,0.017430982,300.4369,-300.32391163555053,8.237984564903643,1.1358266,10.201433,11.531231,9.061658,3379.8118,3379.5742,3380.0623,4.8718,4.8708,4.8723,-0.1081,-0.1094,-0.1069,10.7731,10.7694,10.7772
Gaia DR3 3080039799513337216,129.37618554147426,3.56196898899723,52.93439781263459,0.029128334,186.2766,61.92988067395055,-175.6805618459797,1.1676997,12.900237,14.593879,11.648013,,,,,,,,,,,,
Gaia DR3 3080857458209146368,117.42488030146365,-3.3430177047924063,57.82727373632857,0.152055,171.22055,-161.90404158831535,-55.70959951657244,5.936157,11.802665,13.402948,10.575302,,,,,,,,,,,,
Gaia DR3 3080863574242572032,117.46092537398559,-3.2889935476426846,58.65766779452837,0.044641487,144.01332,-139.05847645183502,-37.450996735995396,1.7436925,11.919966,13.461083,10.590733,,,,,,,,,,,,
Gaia DR3 3080863574244739712,117.46146015695903,-3.288958911877469,58.68278747114979,0.046650715,186.10054,-174.25692646186562,-65.32943136684554,1.5745889,11.5510235,13.150953,10.249771,3000.345,3000.0667,3002.1492,4.1885,4.1861,4.1981,-0.5572,-0.5601,-0.5517,17.0123,16.937,17.0416
Gaia DR3 3005440443830195968,90.72650698393748,-9.253679424751372,65.35865016417648,0.034762137,604.9755,115.8722946567721,-593.7752156368177,1.0346501,14.589308,17.064617,13.190653,,,,,,,,,,,,
Gaia DR3 5853498713190525696,217.39232147200883,-62.67607511676666,768.0665391873573,0.049872905,3859.228,-3781.741008265163,769.4650146478623,0.97145325,8.984749,11.373116,7.5685353,2829.3542,2828.994,2829.5671,5.1373,5.1368,5.1376,-0.1806,-0.1816,-0.1786,1.3011,1.3006,1.3013
Gaia DR3 5454284595324061312,160.43518075452275,-31.199602195533817,54.543577686692046,0.036925133,437.5132,350.3457839776953,-262.0603909612646,1.3464743,14.437356,16.63105,13.084034,2930.5105,2928.2942,2941.745,5.1632,5.1365,5.1659,-0.4002,-0.4107,-0.313,18.3536,18.2676,19.6156
Gaia DR3 5454500168322239872,161.3193890203323,-30.80852266657077,65.26558295813005,0.021197375,234.37637,-31.35064074552584,-232.27014537105111,1.1909901,10.2900915,11.459105,9.21323,,,,,,,,,,,,
Gaia DR3 5458784415378809728,151.16568254065874,-33.5902171495083,53.47765174480669,0.41914955,495.34247,345.64728394063934,-354.8127852392604,1.1026058,19.599033,21.269775,17.951113,,,,,,,,,,,,
Gaia DR3 5458784415381054464,151.1632016429737,-33.58751841752631,53.61002150488378,0.030767405,489.16772,345.4194520022307,-346.3675159434871,1.4099793,12.89005,14.611137,11.630716,,,,,,,,,,,,
Gaia DR3 3179036008830848,48.353258238212746,4.775200170986658,116.26781443397161,0.042744365,1744.0208,1741.8746105332423,86.49438435103424,1.450144,12.101368,14.121774,10.778052,2962.7512,2949.462,2969.077,4.9724,4.8927,5.0194,-0.2385,-0.3513,-0.1641,8.6131,8.5514,8.9973
Gaia DR3 18565464288396416,39.07167733324421,6.8780898981735605,138.4370910355932,0.041985847,2312.9922,1801.671457880569,1450.4869465238849,1.8051597,10.333128,11.952149,9.096833,3002.6929,3002.2876,3003.0376,4.3483,4.3467,4.3495,-0.7057,-0.7077,-0.7039,7.2242,7.222,7.2264
Gaia DR3 18986817760556416,39.82435828918509,7.470816071340625,50.051067130892186,0.027955268,499.67313,480.3539295525312,-137.59848988223425,1.104966,12.859632,14.509055,11.624809,3002.5479,3000.3235,3009.479,4.4773,4.4718,4.4944,-0.6704,-0.6847,-0.6354,20.0642,19.9912,20.605
Gaia DR3 19316224572460416,39.02838450657828,6.8933391075785275,138.34000380964673,0.31773403,2312.0986,1778.585493720961,1477.3061594730598,7.2789974,5.4983196,6.019165,4.820522,,,,,,,,,,,,
Gaia DR3 4267552520347776,47.56392170930795,5.90623884657126,55.240631750607875,0.03284258,576.4455,-122.2030270613495,-563.343416515233,1.3848362,10.885645,12.118934,9.783689,,,,,,,,,,,,
Gaia DR3 14912165107085184,47.251989727646745,10.021186116181132,79.45324543622554,0.02760114,652.4847,286.34308194709666,-586.2967992412398,1.3847069,13.1844845,15.196664,11.867657,2998.476,2998.188,2998.7788,5.1284,5.1281,5.1287,-0.3476,-0.3488,-0.3463,12.56,12.5549,12.5652
Gaia DR3 630505494719360,46.613135424105224,1.961063920576691,67.9335016849359,0.027434504,1003.5893,389.253050210783,-925.0262599814663,1.1065348,8.457596,9.291474,7.5637836,,,,,,,,,,,,
Gaia DR3 769456276704128,47.51489911594037,2.572769511017299,53.084367738704444,0.04279742,367.8777,180.20093187991495,-320.7204528643748,1.2674514,14.59925,16.752321,13.258915,,,,,,,,,,,,
Gaia DR3 16302463200535040,50.8422709188759,11.686387390947745,58.46895604154765,0.036587466,291.2553,-251.1543667747919,-147.48267671880538,1.3843817,11.09795,12.468008,9.9474325,3136.3923,3124.4229,3251.659,4.1734,4.121,4.5282,-0.8003,-0.8602,-0.3997,17.111,16.9707,17.2117
Gaia DR3 16386404041502592,52.14680668997127,11.49883134759245,56.05904876495192,0.14928058,599.9717,542.1736662310108,256.9313211550528,0.90899175,16.841425,20.399136,15.298224,,,,,,,,,,,,
Gaia DR3 25488745411919360,41.57318460023838,11.774298748593672,61.891017087193504,0.027970409,338.2286,263.88306748325766,-211.5757795954683,1.0998586,8.109455,8.82413,7.2926583,4192.4834,4181.5674,4195.179,4.5335,4.5166,4.5355,-0.0156,-0.1123,-3.0E-4,16.0848,16.0467,16.2169
Gaia DR3 27360698317776640,44.38732619280261,10.788296530863727,61.06057551660075,0.03349013,1803.7999,1754.3858190939352,-419.31433501397396,1.4168742,11.885279,13.288116,10.719361,3201.0215,3200.5752,3202.5085,4.4473,4.4455,4.4497,-1.0743,-1.0752,-1.0696,16.3423,16.3179,16.4111
Gaia DR3 6613969195950456448,334.858951355117,-31.061723984283592,52.08735165636703,0.025309538,474.29398,-233.44367585591448,-412.8666036428989,1.3415093,12.323398,13.627235,11.199148,,,,,,,,,,,,
Gaia DR3 6614285855300051840,337.3146183010141,-30.022016820274224,63.65194057756435,0.026628546,841.7752,220.79568106533011,-812.3021533981414,1.0263444,7.298902,7.8663464,6.5868754,4598.2256,4578.6406,4608.053,4.5355,4.5225,4.5422,0.2314,0.1376,0.3037,15.7109,15.6953,15.7414
